community_id,community_name,url,district,township,address,longitude,latitude,age,developer,property_company,property_type,property_fee,total_construction_area,volume_rate,total_houses,parking_space,green_rate,greet,comfort,traffic_score,metro_station_num,bus_station_num,hospital_score,level_three_num,level_two_num,level_one_num,level_comm_num,school_score,nursery_num,junior_num,middle_num,commerce_score,restaurant_num,bank_num,supermarket_num,average_price
8563,桂花园小区,https://shanghai.anjuke.com/community/view/8563/,松江,松江城区,"洞泾同乐路45,洞泾同乐路78弄",31.15299426,121.133439,2003,其它,其它,公寓,0.8,43200.0,1.7,462.0,80.0,34.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,18134
8570,爱丽雅花苑,https://shanghai.anjuke.com/community/view/8570/,松江,松江城区,荣乐东路1879弄,31.02168715,121.2634558,2001,其它,其它,公寓,0.5,43200.0,1.2,540.0,250.0,34.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,30148
8587,松乐苑,https://shanghai.anjuke.com/community/view/8587/,松江,松江城区,荣乐中路835弄,31.022682300000003,121.2227193,2004,其它,其它,公寓,0.4,28800.0,1.8,360.0,320.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,36317
8595,江中公寓,https://shanghai.anjuke.com/community/view/8595/,松江,松江城区,南期昌路458弄50-198号,31.03332635,121.2327116,2000,其它,上海新桃源物业管理有限公司,公寓,0.8,75000.0,1.8,465.0,250.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,35120
8610,民乐小区,https://shanghai.anjuke.com/community/view/8610/,松江,松江城区,荣乐路520弄,31.02438502,121.2292283,2005,其它,其它,公寓,0.85,30000.0,2.1,520.0,220.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,35713
8616,红宾院小区,https://shanghai.anjuke.com/community/view/8616/,松江,松江城区,松汇东路350弄,31.00965599,121.24856409999998,1998,其它,业主自管,公寓,0.46,190000.0,1.9,462.0,120.0,26.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,35327
8620,玉树公寓,https://shanghai.anjuke.com/community/view/8620/,松江,松江城区,荣乐西路100弄1-41号,31.02376213,121.2182207,2000,其它,其它,公寓,0.4,43200.0,1.8,462.0,220.0,32.0,8.0,8.0,7.0,0.0,18.0,6.0,0.0,3.0,2.0,9.0,3.0,3.0,0.0,1.0,7.0,129.0,18.0,29.0,37546
8621,海利苑,https://shanghai.anjuke.com/community/view/8621/,松江,松江城区,洞莘路317弄,31.08863433,121.2751999,2013,其它,业主自管,公寓,0.8,43200.0,1.8,462.0,180.0,34.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,28000
8654,菜花泾小区,https://shanghai.anjuke.com/community/view/8654/,松江,松江城区,乐都路25弄,31.01827314,121.24722479999998,1999,其它,其它,公寓,0.5,43200.0,1.7,324.0,160.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,31401
8661,玉乐小区,https://shanghai.anjuke.com/community/view/8661/,松江,松江城区,荣乐西路1635弄,31.02034861,121.2121992,2003,其它,其它,公寓,0.5,43200.0,1.5,1200.0,350.0,42.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,36280
8674,松江环城新村,https://shanghai.anjuke.com/community/view/8674/,松江,松江城区,环城路80号,31.15333216,121.125771,1992,其它,其它,公寓,0.5,126000.0,2.1,186.0,156.0,40.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,31293
8686,海茂公寓,https://shanghai.anjuke.com/community/view/8686/,松江,松江城区,同乐路,31.08592405,121.27616,1997,其它,其它,公寓,0.8,43200.0,1.8,462.0,160.0,36.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,29059
8687,松江唐经幢,https://shanghai.anjuke.com/community/view/8687/,松江,松江城区,西司弄经幢1-5号,31.01237320000001,121.2480642,2003,其它,其它,公寓,0.8,43200.0,1.8,462.0,120.0,32.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,25077
8691,西林花园,https://shanghai.anjuke.com/community/view/8691/,松江,松江城区,思贤路1129弄,31.03297174,121.2215529,2015,其它,其它,公寓,0.8,100091.0,1.7,200.0,210.0,38.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,38075
8697,荣鹰小区,https://shanghai.anjuke.com/community/view/8697/,松江,松江城区,西林北路1025弄,31.03082835,121.2239949,2015,其它,万达物业管理有限公司,公寓,0.5,82000.0,1.8,462.0,120.0,28.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,40000
8705,秀野苑小区,https://shanghai.anjuke.com/community/view/8705/,松江,松江城区,中山西路36弄,31.01425879,121.2236536,2004,其它,其它,公寓,0.5,43200.0,1.8,462.0,80.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,16940
8711,荣乐小区,https://shanghai.anjuke.com/community/view/8711/,松江,松江城区,广福林路1188弄,31.02205421,121.2325621,1985,其它,其它,公寓,0.6,38400.0,1.9,480.0,210.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,35844
8717,谷北小区,https://shanghai.anjuke.com/community/view/8717/,松江,松江城区,谷阳北路98号,31.01846649,121.2434864,1995,其它,其它,公寓,1.4,43200.0,1.7,3359.0,1360.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,35552
8727,蓝天新村,https://shanghai.anjuke.com/community/view/8727/,松江,松江城区,荣乐路121弄,31.01905682,121.259343,1996,其它,其它,公寓,0.5,41760.0,1.2,523.0,200.0,32.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,33392
8729,茸南苑,https://shanghai.anjuke.com/community/view/8729/,松江,松江城区,松汇东路115弄,31.00725883,121.2548599,2000,其它,其它,公寓,0.5,26880.0,1.8,336.0,80.0,33.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,28497
8731,西林小区,https://shanghai.anjuke.com/community/view/8731/,松江,松江城区,乐都路411弄,31.01839824,121.2269783,1994,其它,其它,公寓,0.4,39200.0,2.0,490.0,45.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,29858
9602,通波小区,https://shanghai.anjuke.com/community/view/9602/,松江,松江城区,乐都路32弄,31.02063768,121.2459954,2000,其它,其它,公寓,0.35,12000.0,1.2,420.0,198.0,35.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,33736
9627,茸平苑,https://shanghai.anjuke.com/community/view/9627/,松江,松江城区,茸平路288弄,31.04215844,121.2504362,2011,其它,其它,公寓,0.85,45500.0,2.0,568.0,159.0,48.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,33820
9629,龙潭苑,https://shanghai.anjuke.com/community/view/9629/,松江,松江城区,中山二路125弄,31.01526015,121.2356391,2004,其它,业主自管,公寓,1.5,43200.0,1.6,462.0,210.0,30.0,9.0,9.0,5.0,0.0,3.0,6.0,0.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0,6.0,118.0,16.0,26.0,31229
130,上海绿城,https://shanghai.anjuke.com/community/view/130/,浦东,杨东,锦和路99弄,31.2096648,121.53948,2004,其它,上海绿城物业有限公司,公寓,2.55,461000.0,2.2,2820.0,2100.0,50.0,10.0,10.0,9.0,2.0,19.0,7.0,4.0,6.0,6.0,482.0,8.0,7.0,6.0,7.0,8.0,206.0,69.0,90.0,86405
131,锦绣满堂花园北区,https://shanghai.anjuke.com/community/view/131/,浦东,杨东,锦安东路55弄,31.21030406,121.5469234,2006,其它,其它,公寓,2.45,140000.0,2.2,947.0,506.0,50.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,79563
133,涵合园,https://shanghai.anjuke.com/community/view/133/,浦东,杨东,东绣路1389弄1-93号,31.2053592,121.5377183,2004,其它,上海陆家嘴物业管理有限公司,别墅,1.8,120000.0,1.5,1200.0,600.0,45.0,10.0,10.0,10.0,1.0,29.0,7.0,4.0,6.0,7.0,483.0,7.0,7.0,5.0,3.0,9.0,142.0,64.0,66.0,80268
1821,锦绣华庭,https://shanghai.anjuke.com/community/view/1821/,浦东,杨东,浦建路1086弄,31.21261646,121.5444972,2003,上海由由房地产开发有限公司,上海由由物业管理有限公司,公寓,1.35,50000.0,2.2,500.0,300.0,40.0,10.0,9.0,7.0,0.0,16.0,6.0,2.0,5.0,6.0,430.0,8.0,6.0,4.0,8.0,9.0,204.0,74.0,90.0,74284
1823,凤凰家园,https://shanghai.anjuke.com/community/view/1823/,浦东,杨东,锦安东路511弄,31.21117244,121.5543564,2001,其它,其它,公寓,1.15,23000.0,2.3,164.0,185.0,35.0,9.0,8.0,5.0,1.0,0.0,0.0,2.0,2.0,3.0,347.0,0.0,0.0,0.0,0.0,6.0,300.0,62.0,97.0,59363
1824,锦绣一方名苑,https://shanghai.anjuke.com/community/view/1824/,浦东,杨东,锦安东路567弄,31.20460679,121.5466259,2002,其它,其它,公寓,1.2,120000.0,2.1,1600.0,400.0,40.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,65159
1840,锦绣天第,https://shanghai.anjuke.com/community/view/1840/,浦东,杨东,锦和路289弄,31.2113478,121.543628,2002,其它,其它,公寓,1.35,400000.0,1.8,2120.0,800.0,50.0,10.0,10.0,0.0,0.0,0.0,0.0,3.0,6.0,6.0,439.0,0.0,0.0,0.0,0.0,10.0,185.0,56.0,78.0,77407
2721,东方龙苑,https://shanghai.anjuke.com/community/view/2721/,浦东,杨东,东建路228弄,31.20731235,121.5386965,2000,其它,其它,公寓,1.5,30000.0,2.1,570.0,500.0,42.0,10.0,9.0,9.0,1.0,29.0,7.0,0.0,0.0,0.0,0.0,8.0,7.0,5.0,6.0,9.0,147.0,64.0,0.0,72485
286,志豪公寓,https://shanghai.anjuke.com/community/view/286/,浦东,杨东,浦建路1458号,31.20820187,121.55082,1998,其它,其它,公寓,1.2,18000.0,2.0,132.0,12.0,46.0,9.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,51.0,89.0,62890
386,锦绣苑,https://shanghai.anjuke.com/community/view/386/,浦东,杨东,浦建路1288弄,31.2108074,121.549096,2000,其它,其它,公寓,0.85,300000.0,1.5,1800.0,800.0,35.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,66607
402,龙昌苑,https://shanghai.anjuke.com/community/view/402/,浦东,杨东,浦建路1578弄1-68号,31.20672618,121.5518997,2003,其它,其它,公寓,1.1,34000.0,1.5,304.0,128.0,40.0,9.0,10.0,9.0,1.0,24.0,9.0,2.0,3.0,3.0,343.0,8.0,6.0,6.0,4.0,8.0,241.0,42.0,89.0,63114
421,中福公寓,https://shanghai.anjuke.com/community/view/421/,浦东,杨东,东绣路1155弄1-2号,31.20492568,121.5407023,2004,其它,上海陆家嘴物业管理有限公司,公寓,1.5,50000.0,2.5,240.0,70.0,33.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,49933
537159,宸东欣连苑,https://shanghai.anjuke.com/community/view/537159/,浦东,杨东,园一路41弄1-12号,31.32758224,121.6419908,2004,其它,新园物业有限责任公司,公寓,0.45,38760.0,2.1,720.0,300.0,35.0,8.0,8.0,6.0,0.0,2.0,3.0,0.0,0.0,0.0,18.0,5.0,3.0,1.0,0.0,5.0,64.0,9.0,10.0,41392
5497,锦安东路593弄小区,https://shanghai.anjuke.com/community/view/5497/,浦东,杨东,锦安东路593弄,31.20590261,121.5453487,1997,其它,上海陆家嘴物业管理有限公司,公寓,1.15,120000.0,2.0,1300.0,300.0,25.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,60273
5499,锦安东路419弄小区,https://shanghai.anjuke.com/community/view/5499/,浦东,杨东,锦安东路419弄,31.20660589,121.5496656,2004,其它,其它,公寓,0.85,150000.0,1.8,700.0,280.0,35.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,76000
5500,东城新村,https://shanghai.anjuke.com/community/view/5500/,浦东,杨东,锦安东路270弄,31.20796761,121.5503116,1997,其它,上海陆家嘴物业管理有限公司,公寓,0.5,200000.0,1.2,1500.0,800.0,25.0,10.0,8.0,7.0,0.0,27.0,8.0,2.0,4.0,3.0,364.0,8.0,7.0,6.0,5.0,9.0,184.0,57.0,88.0,67240
588901,爱家亚洲花园,https://shanghai.anjuke.com/community/view/588901/,浦东,杨东,东绣路1085弄,31.20545289,121.542767,2004,其它,其它,公寓,1.85,150000.0,2.4,1170.0,500.0,52.0,10.0,10.0,7.0,0.0,29.0,8.0,3.0,6.0,6.0,428.0,8.0,7.0,5.0,5.0,10.0,151.0,53.0,69.0,70804
64413,杨东小区,https://shanghai.anjuke.com/community/view/64413/,浦东,杨东,龙阳路1211弄,31.20533633,121.5389831,1998,其它,其它,公寓,1.85,150000.0,2.1,48.0,500.0,52.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,53336
762510,仁恒·公园世纪,https://shanghai.anjuke.com/community/view/762510/,浦东,杨东,营融路88弄,31.21490268,121.540738,2003,其它,其它,公寓,1.35,120000.0,2.1,720.0,400.0,40.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,101828
821083,香梅花园二期,https://shanghai.anjuke.com/community/view/821083/,浦东,杨东,梅花路50弄,31.22310093,121.552849,2004,其它,其它,公寓,3.05,120000.0,2.38,720.0,400.0,55.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,70454
821085,香梅花园三期,https://shanghai.anjuke.com/community/view/821085/,浦东,杨东,东绣路266弄,31.21806375,121.5441626,2005,其它,其它,公寓,1.9,120000.0,2.1,720.0,400.0,55.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,84615
821086,香梅花园四期,https://shanghai.anjuke.com/community/view/821086/,浦东,杨东,花木路380弄,31.22310093,121.552849,2005,其它,其它,公寓,3.5,120000.0,2.6,720.0,400.0,40.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,83333
821087,香梅花园五期,https://shanghai.anjuke.com/community/view/821087/,浦东,杨东,锦康路389弄,31.22310093,121.552849,2008,其它,上海世邦魏理仕物业顾问有限公司,公寓,3.05,120000.0,2.38,720.0,400.0,55.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,89583
83487,易时代,https://shanghai.anjuke.com/community/view/83487/,浦东,杨东,锦安东路419弄,31.20695904,121.5480314,2001,其它,其它,公寓,0.5,120000.0,1.5,600.0,280.0,30.0,10.0,9.0,7.0,0.0,19.0,7.0,2.0,4.0,3.0,364.0,8.0,6.0,5.0,4.0,9.0,184.0,57.0,88.0,69444
249534,涵璧湾,https://shanghai.anjuke.com/community/view/249534/,青浦,青浦北部,练西公路3585号,31.06090303,120.9849746,2010,其它,上海紫泰物业管理有限公司,别墅,8.8,16000.0,0.2,130.0,260.0,87.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,8.5,3.0,0.0,22230
559269,商华新村,https://shanghai.anjuke.com/community/view/559269/,青浦,青浦北部,商榻商周路28弄,31.12288682,120.9296172,2002,其它,其它,公寓,1.6,10825.0,0.6,109.0,145.0,57.5,9.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,7.0,35.0,7.0,15.0,16501
659243,盈新新村,https://shanghai.anjuke.com/community/view/659243/,青浦,青浦北部,新桥路1302弄,31.15708543,121.1123293,2006,其它,其它,公寓,1.6,10825.0,0.6,109.0,145.0,57.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16076
13118,泰宸雅苑,https://shanghai.anjuke.com/community/view/13118/,嘉定,菊园新区,胜竹路2100弄,31.41464847,121.2614025,2011,其它,其它,公寓,1.05,80123.0,1.6,420.0,350.0,35.0,10.0,10.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,4.0,2.0,0.0,3.0,5.0,36.0,0.0,10.0,33504
13280,怡华家园,https://shanghai.anjuke.com/community/view/13280/,嘉定,菊园新区,柳湖路777弄,31.41637674,121.25758059999998,2007,其它,其它,公寓,0.6,80123.0,2.01,924.0,185.0,35.0,9.0,9.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,5.0,3.0,1.0,0.0,2.0,4.0,30.0,0.0,6.0,34649
15865,宝菊新家园,https://shanghai.anjuke.com/community/view/15865/,嘉定,菊园新区,红石路699弄,31.39158335,121.2322498,2008,其它,其它,公寓,2.3,300000.0,1.31,310.0,231.0,38.0,10.0,10.0,6.0,1.0,4.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,1.0,0.0,4.0,50.0,0.0,10.0,30225
189879,保利海上五月花,https://shanghai.anjuke.com/community/view/189879/,嘉定,菊园新区,永靖路899弄,31.404913,121.25611,2011,其它,其它,别墅,1.7,300000.0,1.31,2329.0,300.0,35.0,10.0,10.0,3.0,0.0,1.0,4.0,0.0,2.0,1.0,5.0,6.0,3.0,1.0,3.0,6.0,95.0,8.0,20.0,38360
243594,汇丰荷苑,https://shanghai.anjuke.com/community/view/243594/,嘉定,菊园新区,树屏路1517弄,31.40916306,121.2506753,2010,上海新凯房地产开发有限公司,其它,公寓,0.9,80123.0,1.7000000000000002,924.0,300.0,30.0,10.0,8.0,5.0,0.0,5.0,4.0,0.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,4.0,24.0,0.0,16.0,33975
370255,万科金色领域,https://shanghai.anjuke.com/community/view/370255/,嘉定,菊园新区,秋竹路801弄,31.39507181,121.2315784,2015,其它,上海万科物业管理有限公司,公寓,3.0,90000.0,2.0,2000.0,2000.0,35.0,10.0,10.0,6.0,1.0,4.0,4.0,0.0,2.0,1.0,5.0,5.0,1.0,0.0,0.0,5.0,28.0,0.0,6.0,38811
465573,汇丰凯苑,https://shanghai.anjuke.com/community/view/465573/,嘉定,菊园新区,红石路730弄1-56号,31.39254586,121.232694,2012,其它,其它,公寓,1.2,80123.0,2.0,924.0,300.0,36.0,10.0,10.0,3.0,1.0,5.0,4.0,0.0,2.0,1.0,5.0,4.0,1.0,1.0,0.0,5.0,38.0,0.0,9.0,33343
611759,佳兆业城市广场,https://shanghai.anjuke.com/community/view/611759/,嘉定,菊园新区,胜竹路,31.41089882,121.280319,2016,其它,其它,公寓,2.6,290631.0,1.8,1608.0,2136.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,29704
639194,乾潇坊,https://shanghai.anjuke.com/community/view/639194/,嘉定,菊园新区,棋盘路765弄,31.40846319,121.2731926,2014,其它,其它,公寓,1.2,29028.0,1.8,924.0,300.0,35.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,5.0,1.0,0.0,1.0,3.0,60.0,0.0,0.0,31471
656464,乾潇坊别墅,https://shanghai.anjuke.com/community/view/656464/,嘉定,菊园新区,棋盘路765弄,31.40846319,121.2731926,2014,其它,其它,公寓,1.2,80123.0,1.8,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,32718
656892,练祁佳城梧桐坊,https://shanghai.anjuke.com/community/view/656892/,嘉定,菊园新区,霍城路1777弄,31.3902234,121.2202525,2015,其它,其它,公寓,1.2,80123.0,1.7000000000000002,924.0,300.0,35.0,9.0,7.0,4.0,0.0,4.0,4.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,3.0,23436
657046,绿洲香润苑,https://shanghai.anjuke.com/community/view/657046/,嘉定,菊园新区,新建一路1515弄,31.42796209,121.2970147,2006,其它,其它,公寓,1.8,80123.0,1.7000000000000002,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,24610
659542,柳湖景庭,https://shanghai.anjuke.com/community/view/659542/,嘉定,菊园新区,柳湖路773弄,31.41230257,121.2533726,2015,其它,其它,公寓,1.46,80123.0,1.7000000000000002,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,31425
659943,保利五月花,https://shanghai.anjuke.com/community/view/659943/,嘉定,菊园新区,永靖路899弄,31.40900465,121.2618361,2011,其它,其它,别墅,1.7,80123.0,1.31,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,33360
730669,汇丰颐苑,https://shanghai.anjuke.com/community/view/730669/,嘉定,菊园新区,新建一路1658弄,31.42374526,121.2898087,2014,其它,其它,公寓,1.46,80123.0,1.35,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,26210
747895,新城枫景,https://shanghai.anjuke.com/community/view/747895/,嘉定,菊园新区,永靖路288弄,31.40436305,121.2665901,2005,其它,其它,公寓,0.8,80123.0,1.2,924.0,300.0,44.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,34037
765365,宝菊清水园,https://shanghai.anjuke.com/community/view/765365/,嘉定,菊园新区,竹笛路388弄,31.37947626,121.2337762,2015,其它,其它,公寓,8.0,80123.0,1.7000000000000002,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,29066
766624,禹洲老城里,https://shanghai.anjuke.com/community/view/766624/,嘉定,菊园新区,环城路636号,31.40081623,121.255104,2011,其它,其它,普通住宅,1.275,80123.0,1.7000000000000002,924.0,300.0,35.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,32060
8819,嘉定颐景园,https://shanghai.anjuke.com/community/view/8819/,嘉定,菊园新区,棋盘路1385弄,31.40603409,121.2566178,2005,其它,其它,别墅,1.25,73000.0,1.0,440.0,330.0,46.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,28067
8885,枫景苑（菊园新区）,https://shanghai.anjuke.com/community/view/8885/,嘉定,菊园新区,永靖路288弄,31.26924643,121.4626871,2005,其它,其它,公寓,1.5,38000.0,2.3,1200.0,300.0,35.0,9.0,9.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,7.0,0.0,0.0,0.0,0.0,35606
8975,嘉华居,https://shanghai.anjuke.com/community/view/8975/,嘉定,菊园新区,永靖路501弄,31.41286702,121.270529,2002,其它,其它,公寓,0.8,55000.0,1.7000000000000002,924.0,236.0,30.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,34953
8990,嘉富小区,https://shanghai.anjuke.com/community/view/8990/,嘉定,菊园新区,棋盘路1001弄,31.40184527,121.26236740000002,1998,其它,其它,公寓,1.0,20000.0,2.0,500.0,253.0,40.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,31194
9098,住友嘉馨名园,https://shanghai.anjuke.com/community/view/9098/,嘉定,菊园新区,平城路606弄,31.405559600000004,121.2593508,2004,其它,其它,公寓,1.3,118000.0,1.2,924.0,300.0,48.0,10.0,10.0,3.5,0.0,4.0,4.0,0.0,2.0,1.0,5.0,4.5,1.0,0.5,1.5,4.0,33.0,0.0,7.5,35773
13321,海湾世纪佳苑,https://shanghai.anjuke.com/community/view/13321/,奉贤,海湾,金汇塘路158号,30.82617083,121.5335028,2002,其它,其它,别墅,1.9,40000.0,0.78,132.0,120.0,45.0,9.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0,1.0,9.0,19565
169106,海湾路454弄,https://shanghai.anjuke.com/community/view/169106/,奉贤,海湾,海湾路454弄,30.84303075,121.5126686,2009,其它,其它,公寓,2.0,114000.0,1.9,342.0,220.0,38.0,10.0,10.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,28.0,4.0,13.0,17849
210624,世茂爱马尚郡二期,https://shanghai.anjuke.com/community/view/210624/,奉贤,海湾,民乐路28弄,30.86706012,121.5692275,2009,其它,业主自管,别墅,2.45,315127.0,0.53,1464.0,1464.0,35.0,10.0,10.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,28.0,4.0,13.0,22792
